id;money;avg_salary;sal_cat;cat_exp;last_job_diff_cat;save_date_diff_cat;kmeans
105308;12982;19661.62143927133;4.0;1;1;1;1
105343;95000;48954.894666771084;10.0;3;2;3;5
105386;35000;47133.04826817558;4.0;2;3;3;3
105462;39308;47133.04826817558;4.0;2;1;1;2
105466;80000;52219.023188046376;10.0;2;4;2;5
105474;50000;47133.04826817558;6.0;3;3;1;3
105479;60000;56475.60465508518;6.0;2;1;3;3
105482;150000;40523.373220368594;10.0;2;2;3;5
105533;50000;56475.60465508518;6.0;3;2;3;4
105534;65000;64901.72496570645;6.0;2;1;1;2
105580;25000;46683.403688280785;2.0;2;2;2;2
105609;40000;46683.403688280785;6.0;2;3;2;3
105610;35000;37164.3897996357;6.0;3;1;2;3
105641;37000;39588.62296219216;6.0;2;3;2;3
105690;40000;17158.952477284125;10.0;3;5;3;5
105691;14960;24374.4;4.0;3;1;2;2
105785;50000;32199.792208223633;10.0;3;2;3;5
105826;60000;41827.75390625;8.0;2;3;3;4
105873;25000;41827.75390625;4.0;3;3;3;3
105875;18583;31844.897959183672;4.0;3;5;3;4
105878;30000;48523.83604366228;4.0;3;4;1;3
105900;30000;35946.745562130185;4.0;2;2;3;3
105904;50000;48207.2275862069;6.0;3;1;2;3
105918;32202;40252.97619047619;4.0;2;3;3;3
105922;20000;41405.2734375;2.0;2;4;1;2
105923;27000;20608.375401662048;8.0;2;2;1;3
105945;60000;38985.65938961906;10.0;3;1;3;5
105961;25000;20608.375401662048;8.0;1;1;1;3
105962;30000;38985.65938961906;4.0;3;1;2;2
105964;37835;53332.35;4.0;3;3;1;3
106085;25000;46304.98145956608;2.0;3;5;1;3
106088;40000;44126.92408186965;6.0;2;3;2;3
106122;20000;46304.98145956608;2.0;2;2;3;2
106129;24900;30311.333333333332;4.0;2;4;2;3
106182;30000;31996.628511966705;6.0;3;3;2;4
106258;20000;40728.37829599147;2.0;2;2;2;2
106278;35972;47962.962962962956;4.0;3;3;1;3
106289;30000;36758.31443688587;4.0;2;3;3;3
106303;35000;41070.72726145453;6.0;3;5;2;4
106330;23222;33027.160493827156;4.0;2;3;3;3
106353;12597;19255.322204047996;4.0;1;1;3;2
106393;42000;36816.0;6.0;2;2;2;3
106414;42827;63771.36651805926;4.0;3;3;1;3
106427;39716;54593.53870325169;4.0;3;3;3;3
106431;42827;63771.36651805926;4.0;2;3;3;3
106437;17751;26746.807939342303;4.0;1;1;1;1
106449;30000;43075.38296156947;4.0;2;3;1;2
106453;57299;86075.12436554633;4.0;2;3;1;2
106454;90000;86075.12436554633;6.0;3;3;1;3
106473;50000;56807.66044313015;6.0;3;3;3;4
106490;35000;52330.83681581464;4.0;3;5;3;4
106495;48527;62009.154993018325;4.0;3;3;3;3
106499;150000;80588.7831946096;10.0;3;1;1;4
106515;30000;57294.47244094488;2.0;2;3;2;2
106537;47747;57294.47244094488;4.0;2;2;3;3
106554;90000;67007.1135067638;8.0;3;3;2;4
106571;50000;67007.1135067638;4.0;3;3;2;3
106576;90000;111811.22113001521;4.0;2;2;3;3
106588;250000;111811.22113001521;10.0;3;3;3;5
106608;150000;75290.2325344594;10.0;3;4;3;5
106628;100000;60228.93074081988;10.0;2;4;3;5
106656;70000;58702.457466918706;8.0;2;3;3;4
106662;41391;65341.52684256055;4.0;3;2;2;3
106665;30000;75290.2325344594;2.0;2;1;1;1
106672;90000;62440.38729346231;8.0;3;1;1;3
106687;60000;34448.88888888889;10.0;3;2;1;4
106698;25000;33871.48250178553;4.0;2;1;2;2
106785;12191;18673.268484144304;4.0;1;1;1;1
106799;35000;40873.69759367631;6.0;3;5;3;5
106821;35000;40873.69759367631;6.0;2;4;3;4
106835;31011;40893.61188262288;4.0;3;3;3;3
106841;120000;56570.50568055246;10.0;2;3;3;5
106860;100000;47133.04826817558;10.0;3;1;3;5
106887;70000;56475.60465508518;8.0;3;3;3;5
106890;13625;20952.085625000003;4.0;1;1;1;1
106940;45000;64901.72496570645;4.0;2;3;3;3
106960;40000;46140.29096373198;6.0;2;2;3;3
106963;50000;44506.539833531504;6.0;2;4;1;3
106995;34059;47647.97354862266;4.0;2;3;3;3
106998;20000;43539.09465020575;2.0;3;5;3;3
107012;40978;58343.21189413265;4.0;3;3;2;3
107018;34059;47647.97354862266;4.0;3;5;3;4
107022;100000;47128.284023668646;10.0;2;4;1;5
107150;50000;44282.330279050395;6.0;3;5;3;5
107151;30000;42726.10882487426;4.0;3;1;1;2
107174;35000;42726.10882487426;4.0;3;3;2;3
107182;38871;52232.828595041334;4.0;2;3;3;3
107195;41391;65341.52684256055;4.0;2;2;3;3
107321;30000;48207.2275862069;4.0;3;2;3;3
107347;25000;20608.375401662048;8.0;1;1;1;3
107355;60000;35280.355435370475;10.0;3;3;3;5
107362;55000;48523.83604366228;6.0;3;2;3;4
107367;37835;53332.35;4.0;3;4;3;4
107369;80000;48523.83604366228;10.0;3;2;3;5
107374;28096;35280.355435370475;4.0;3;3;3;3
107450;35000;28874.409972299163;8.0;2;3;2;4
107470;30000;35036.60373333333;6.0;3;3;3;4
107498;50000;49194.26041103299;6.0;2;1;3;3
107559;100000;42523.48099173554;10.0;2;3;1;4
107560;36160;49194.26041103299;4.0;2;3;3;3
107614;12902;19339.907955292576;4.0;1;1;1;1
107621;35000;40728.37829599147;6.0;2;3;2;3
107626;50000;48257.023933402714;6.0;3;3;3;4
107637;30000;36960.42387543252;4.0;2;2;2;2
107646;45000;49646.32832200198;6.0;3;3;3;4
107653;65000;48301.984877126655;8.0;3;1;2;4
107700;44032;57762.747138397506;4.0;3;3;3;3
107719;40000;38164.09300157334;6.0;3;4;3;4
107748;30672;38164.09300157334;4.0;2;4;3;3
107767;65000;46258.50340136055;8.0;3;5;3;5
107778;60000;50747.52422145329;8.0;3;3;2;4
107785;40724;57541.02259215219;4.0;3;4;3;4
107794;20000;63771.36651805926;2.0;3;4;3;3
107829;50000;42091.701752814355;8.0;2;3;1;4
107871;150000;52138.671875;10.0;3;1;3;5
107876;38976;47292.517006802715;4.0;2;3;1;2
107877;70000;57294.47244094488;8.0;3;3;3;5
107890;46583;56935.18518518519;4.0;2;3;3;3
107894;35000;67007.1135067638;2.0;2;3;2;2
107896;40000;49169.28332556673;4.0;3;5;1;3
107933;25000;28425.398860072793;6.0;1;1;1;2
107945;80000;77394.04075355633;6.0;3;3;3;4
107959;80000;55799.90965013456;8.0;2;3;3;4
107977;75000;60228.93074081988;8.0;3;3;3;5
107989;80000;81764.86338336988;6.0;2;4;1;3
107994;70000;75290.2325344594;6.0;2;2;2;3
108021;60000;62009.154993018325;6.0;2;3;3;4
108026;64029;94328.60848725063;4.0;2;3;2;3
108027;80000;76263.48544429203;6.0;3;2;3;4
108035;80000;55799.90965013456;8.0;3;1;2;4
108039;90000;72177.91813035273;8.0;3;2;3;4
108043;60000;81600.0;4.0;2;3;2;3
108044;46384;70918.73163457743;4.0;2;3;3;3
108050;75000;65341.52684256055;6.0;2;3;2;3
108114;15000;19661.62143927133;4.0;1;1;1;1
108116;27459;33871.48250178553;4.0;3;3;3;3
108150;21000;29400.0;4.0;2;3;3;3
108164;30000;40066.91084710743;4.0;3;4;1;3
108220;20000;47133.04826817558;2.0;2;4;3;3
108222;30000;31546.753543667128;6.0;2;4;2;4
108265;50000;56687.139914484556;6.0;3;4;2;4
108268;30000;56570.50568055246;2.0;3;3;1;2
108270;40000;40873.69759367631;6.0;2;2;2;3
108295;45000;33528.122717311904;8.0;2;1;2;3
108302;34463;46140.29096373198;4.0;3;3;3;3
108307;60000;35068.05293005671;10.0;3;5;3;5
108373;50000;46140.29096373198;6.0;3;3;3;4
108379;44485;67176.6250590851;4.0;2;3;3;3
108386;45000;54727.02763118946;4.0;2;3;3;3
108392;40000;54727.02763118946;4.0;2;3;3;3
108397;35000;58343.21189413265;4.0;3;4;1;3
108409;39473;54727.02763118946;4.0;2;3;3;3
108419;40000;42344.79338842975;6.0;2;3;3;4
108421;35000;52138.671875;4.0;3;4;3;4
108426;22000;30655.183935313577;4.0;1;1;3;2
108427;30000;39625.30612244899;4.0;3;5;3;4
108428;31489;39588.62296219216;4.0;3;3;3;3
108446;30167;37164.3897996357;4.0;3;5;3;4
108472;80000;39588.62296219216;10.0;2;3;2;5
108480;50000;37328.72885309749;8.0;2;3;1;4
108489;27000;33474.51548229004;4.0;2;3;2;3
108571;60000;37328.72885309749;10.0;3;3;2;5
108574;25000;17158.952477284125;10.0;2;1;1;4
108588;400000;40042.152767319414;10.0;3;2;3;5
108627;40000;41827.75390625;6.0;3;4;3;4
108658;25806;32199.792208223633;4.0;2;1;1;2
108663;50000;40042.152767319414;8.0;2;3;2;4
108666;25054;34825.23475164354;4.0;2;3;2;3
108682;33904;43639.66451767394;4.0;2;2;2;2
108761;50000;48523.83604366228;6.0;2;3;2;3
108793;35000;40376.73010380623;6.0;2;2;3;3
108795;45000;39703.99545190928;6.0;3;2;3;4
108805;60000;45731.83154799412;8.0;3;3;3;5
108814;30000;42689.332762789956;4.0;3;3;3;3
108862;30000;35036.60373333333;6.0;3;3;3;4
108874;25000;19439.779774927363;8.0;1;1;1;3
108879;50000;65768.46855782582;4.0;2;2;3;3
108887;30000;30311.333333333332;6.0;2;2;1;3
108899;30000;42523.48099173554;4.0;2;3;2;3
108927;50000;44126.92408186965;6.0;3;2;3;4
108938;24900;30311.333333333332;4.0;2;3;3;3
108939;27000;30311.333333333332;6.0;3;2;3;4
108949;30000;38826.84948979592;4.0;2;2;3;3
108960;36921;51186.28140408162;4.0;2;3;3;3
108963;70000;51186.28140408162;8.0;3;1;3;4
108999;40000;70558.36054961024;4.0;3;3;1;3
109054;25000;40728.37829599147;4.0;2;4;2;3
109165;26000;41070.72726145453;4.0;2;4;3;3
109199;40000;50605.34636543289;4.0;1;3;3;3
109214;60000;63771.36651805926;6.0;2;3;3;4
109216;50000;42091.701752814355;8.0;3;1;3;4
109233;40000;50747.52422145329;4.0;2;2;1;2
109244;60000;56807.66044313015;6.0;2;4;3;4
109245;39716;54593.53870325169;4.0;3;1;3;3
109255;40000;45267.900028727374;6.0;3;3;3;4
109279;70000;53279.085872576165;8.0;3;4;3;5
109307;70000;52330.83681581464;8.0;2;2;1;3
109319;18777;28425.398860072793;4.0;1;1;1;1
109323;50000;62009.154993018325;4.0;3;3;1;3
109385;41391;65341.52684256055;4.0;2;1;2;2
109393;80000;54654.26880811495;10.0;2;3;1;4
109401;50000;73696.14512471655;4.0;3;3;2;3
109406;200000;111811.22113001521;10.0;3;2;3;5
109413;60000;50940.13605442177;8.0;2;3;3;4
109422;70000;60228.93074081988;8.0;3;1;2;4
109433;64029;94328.60848725063;4.0;2;2;2;2
109472;40000;32982.58645613255;8.0;1;1;1;3
109477;65000;60095.651364494115;6.0;2;2;3;3
109497;21378;30834.567901234568;4.0;3;3;3;3
109498;67000;41020.74551514558;10.0;3;4;3;5
109513;35000;19661.62143927133;10.0;1;1;1;3
109524;30000;31314.524741901027;6.0;3;5;3;5
109541;60000;33871.48250178553;10.0;2;3;3;5
109542;25000;44555.463359245354;4.0;2;3;1;2
109589;40000;31546.753543667128;8.0;3;3;2;4
109591;30000;38479.69140625;4.0;3;3;1;3
109620;60000;52219.023188046376;6.0;3;5;3;5
109637;90000;42074.721697122455;10.0;2;4;3;5
109640;39308;47133.04826817558;4.0;2;3;2;3
109644;27692;33372.781065088755;4.0;3;3;1;3
109672;70000;31546.753543667128;10.0;3;1;3;5
109682;85000;59701.18884316416;8.0;3;2;3;4
109685;24324;33528.122717311904;4.0;2;3;2;3
109687;35000;46140.29096373198;4.0;3;1;2;2
109706;35000;57373.28283113799;4.0;2;1;3;2
109717;120000;46140.29096373198;10.0;3;3;3;5
109843;30167;37164.3897996357;4.0;3;3;3;3
109846;25000;39008.03093396788;4.0;2;3;3;3
109850;30000;37164.3897996357;4.0;2;4;3;3
109851;40000;30655.183935313577;8.0;3;2;2;4
109862;38867;53216.88888888888;4.0;2;1;2;2
109863;25000;37164.3897996357;4.0;2;3;3;3
109897;40000;36098.298676748585;6.0;2;4;3;4
109906;30000;33991.466858962805;6.0;3;3;2;4
109914;45000;43823.265306122456;6.0;3;5;3;5
109915;40000;33991.466858962805;8.0;2;3;3;4
109926;100000;37328.72885309749;10.0;2;3;1;4
109998;30000;35367.76859504133;4.0;2;3;2;3
110007;60000;41081.44044321329;10.0;3;3;3;5
110022;38871;52232.828595041334;4.0;3;3;3;3
110042;33000;62261.37638199006;2.0;2;2;3;2
110048;80000;46679.188712522046;10.0;2;4;1;5
110049;90000;40042.152767319414;10.0;2;3;3;5
110059;40469;56878.29762654904;4.0;2;3;3;3
110064;30000;39542.35664683452;4.0;2;3;1;2
110071;20000;40042.152767319414;2.0;3;4;1;2
110072;60000;47710.0;8.0;2;2;1;3
110088;31586;38985.65938961906;4.0;2;3;3;3
110093;50000;33905.99030470914;10.0;3;3;2;5
110128;60000;41081.25443786982;10.0;2;3;2;5
110162;90000;48207.2275862069;10.0;2;1;3;4
110240;40000;39978.21875;6.0;2;1;1;2
110279;35000;30311.333333333332;8.0;2;4;3;5
110299;40000;30311.333333333332;8.0;1;1;1;3
110314;30000;44126.92408186965;4.0;2;2;3;3
110324;24900;30311.333333333332;4.0;3;3;1;3
110327;27000;21421.818240288136;8.0;2;3;2;4
110332;60000;44126.92408186965;8.0;3;3;3;5
110359;14041;21421.818240288136;4.0;1;1;1;1
110415;30000;38915.04451486343;4.0;2;3;3;3
110445;45000;41379.173553719;6.0;2;3;1;3
110454;65000;44069.287273997725;10.0;3;3;3;5
110510;12597;19255.322204047996;4.0;1;1;1;1
110555;50000;48811.466942148756;6.0;3;3;1;3
110565;25000;41070.72726145453;4.0;2;3;2;3
110594;45939;56807.66044313015;4.0;3;2;2;3
110616;45471;64161.21299500194;4.0;2;2;2;2
110638;70000;59529.82966501137;8.0;3;3;3;5
110643;130000;63771.36651805926;10.0;3;3;3;5
110644;100000;64161.21299500194;10.0;3;4;3;5
110677;38976;47292.517006802715;4.0;2;3;1;2
110696;40433;52330.83681581464;4.0;3;2;1;2
110698;47747;57294.47244094488;4.0;3;5;3;4
110752;40433;52330.83681581464;4.0;3;3;1;3
110816;41391;65341.52684256055;4.0;2;3;3;3
110828;42042;65641.33316500443;4.0;3;3;2;3
110833;53547;76263.48544429203;4.0;3;2;3;3
110869;55000;65341.52684256055;4.0;2;2;1;2
110874;90000;81764.86338336988;6.0;2;4;3;4
110898;50000;58706.75800173011;6.0;2;2;3;3
110904;12982;19661.62143927133;4.0;1;1;1;1
110929;40735;58706.75800173011;4.0;3;3;3;3
110939;43229;60095.651364494115;4.0;3;3;3;3
110967;33938;48954.894666771084;4.0;3;1;1;2
110970;22000;33871.48250178553;4.0;3;3;3;3
110978;30000;25934.166666666668;8.0;2;3;3;4
110999;43179;56687.139914484556;4.0;3;5;3;4
111004;43082;56570.50568055246;4.0;3;5;1;3
111023;100000;40873.69759367631;10.0;3;1;3;5
111050;43179;56687.139914484556;4.0;3;3;3;3
111084;50000;56475.60465508518;6.0;2;1;3;3
111132;25000;42344.79338842975;4.0;2;2;2;2
111136;30167;37164.3897996357;4.0;3;5;2;4
111167;44485;67176.6250590851;4.0;3;4;3;4
111175;225000;66128.15591836734;10.0;3;1;3;5
111188;39473;54727.02763118946;4.0;3;4;1;3
111190;30000;30655.183935313577;6.0;2;1;1;2
111191;40000;22178.389428119215;10.0;2;3;1;4
111216;28000;30549.820109261185;6.0;2;3;2;3
111222;35000;38896.0302457467;6.0;2;3;3;4
111241;45000;44282.330279050395;6.0;3;3;3;4
111265;70000;37328.72885309749;10.0;3;2;3;5
111267;30764;37328.72885309749;4.0;3;1;2;2
111306;30000;48321.79930795848;4.0;2;3;1;2
111309;40000;32199.792208223633;8.0;3;3;3;5
111311;25000;32199.792208223633;4.0;2;2;2;2
111323;100000;40042.152767319414;10.0;3;3;1;5
111360;50000;40042.152767319414;8.0;3;3;1;4
111377;35000;41827.75390625;4.0;2;3;2;3
111385;35000;41059.24008599838;6.0;3;5;1;4
111397;13761;20704.965096890544;4.0;1;1;1;1
111415;37821;48523.83604366228;4.0;3;3;3;3
111442;31586;38985.65938961906;4.0;3;3;3;3
111540;23125;28874.409972299163;4.0;3;4;2;3
111578;40000;42689.332762789956;6.0;3;2;3;4
111616;55000;46304.98145956608;8.0;3;2;2;4
111643;35000;44126.92408186965;4.0;2;2;1;2
111665;46696;65768.46855782582;4.0;3;2;3;3
111683;30000;44133.78099173554;4.0;3;3;2;3
111700;60000;36811.97285899654;10.0;3;4;3;5
111702;35000;46304.98145956608;4.0;3;4;2;3
111772;40000;41379.173553719;6.0;3;3;3;4
111834;50000;41070.72726145453;8.0;3;4;3;5
111854;24685;30466.68289911533;4.0;2;4;1;3
111909;100000;50605.34636543289;10.0;3;2;1;4
111911;34147;48260.62222222222;4.0;3;3;1;3
111948;150000;56807.66044313015;10.0;2;3;3;5
111956;45299;59529.82966501137;4.0;3;3;3;3
111969;50000;43075.38296156947;8.0;3;1;3;4
111976;25000;59529.82966501137;2.0;3;1;1;1
112000;40000;42091.701752814355;6.0;2;1;3;3
112006;18777;28425.398860072793;4.0;1;1;1;1
112008;25000;49169.28332556673;2.0;3;5;1;3
112018;50000;49169.28332556673;6.0;3;2;3;4
112025;50000;52330.83681581464;6.0;3;5;2;4
112052;46299;58287.26881377552;4.0;3;3;1;3
112061;55672;80588.7831946096;4.0;3;2;2;3
112082;50000;68347.44268077602;4.0;2;2;1;2
112112;110000;65341.52684256055;10.0;2;3;3;5
112114;58405;75290.2325344594;4.0;3;2;2;3
112118;48958;76497.39583333333;4.0;3;3;3;3
112122;41391;65341.52684256055;4.0;2;2;3;3
112124;58405;75290.2325344594;4.0;3;3;3;3
112173;70000;70918.73163457743;6.0;3;4;3;4
112186;53547;76263.48544429203;4.0;3;3;3;3
112188;100000;81764.86338336988;8.0;2;2;3;4
112193;30000;50940.13605442177;4.0;2;4;2;3
112200;64029;94328.60848725063;4.0;3;4;3;4
112210;30000;33871.48250178553;6.0;2;3;1;3
112241;12982;19661.62143927133;4.0;1;1;1;1
112275;27459;33871.48250178553;4.0;3;2;3;3
112299;12982;19661.62143927133;4.0;1;1;1;1
112329;45000;57812.5;4.0;2;3;3;3
112351;27000;31546.753543667128;6.0;2;3;1;3
112367;35000;25934.166666666668;8.0;2;3;3;4
112381;35000;38479.69140625;6.0;3;3;3;4
112400;50000;47133.04826817558;6.0;2;3;2;3
112415;27000;44363.56764928194;4.0;3;3;3;3
112437;28000;39588.62296219216;4.0;3;3;2;3
112455;45000;54727.02763118946;4.0;3;5;3;4
112469;30000;37164.3897996357;4.0;2;3;3;3
112485;20000;66128.15591836734;2.0;2;3;1;2
112562;30000;17158.952477284125;10.0;1;1;1;3
112656;40000;42376.784274193546;6.0;2;3;1;3
112677;60000;62261.37638199006;6.0;2;2;3;3
112683;25000;32300.55658627086;4.0;3;2;2;3
112724;40000;38985.65938961906;6.0;2;3;3;4
112748;100000;38985.65938961906;10.0;2;2;3;5
112753;30000;39554.328922495275;4.0;2;1;2;2
112765;55000;35280.355435370475;10.0;3;4;3;5
112800;33904;43639.66451767394;4.0;2;4;3;3
112801;13786;20608.375401662048;4.0;1;1;1;1
112851;17118;26179.93079584775;4.0;3;5;3;4
112895;25000;42205.7682577163;4.0;1;3;3;3
112903;55000;44056.558313004316;8.0;3;3;3;5
112912;46517;67423.30513824013;4.0;2;1;1;2
112936;50000;30311.333333333332;10.0;3;5;3;5
112972;37467;46304.98145956608;4.0;2;1;1;2
113000;30000;21421.818240288136;8.0;2;3;3;4
113020;25000;38915.04451486343;4.0;3;3;2;3
113090;38373;49646.32832200198;4.0;2;4;3;3
113138;31274;41271.245230662505;4.0;3;1;2;2
113150;40000;41070.72726145453;6.0;2;3;3;4
113187;75000;41070.72726145453;10.0;3;3;3;5
113227;40000;54593.53870325169;4.0;3;2;1;2
113241;75000;56807.66044313015;8.0;3;3;2;4
113244;40000;54593.53870325169;4.0;2;1;2;2
113283;60000;53503.628117913824;6.0;3;3;3;4
113298;90000;56807.66044313015;10.0;3;3;1;5
113299;50000;59529.82966501137;4.0;3;3;3;3
113323;47747;57294.47244094488;4.0;3;5;3;4
113324;50000;47292.517006802715;6.0;2;3;1;3
113337;50000;47292.517006802715;6.0;2;3;3;4
113349;50000;57294.47244094488;6.0;3;4;3;4
113369;70000;52330.83681581464;8.0;3;3;1;4
113410;60000;111811.22113001521;2.0;2;1;3;2
113467;400000;81600.0;10.0;3;2;3;5
113497;51061;72177.91813035273;4.0;3;2;3;3
113514;30000;29183.673469387755;6.0;1;1;1;2
113525;35000;44555.463359245354;4.0;2;3;3;3
113558;25000;44555.463359245354;4.0;2;4;1;3
113561;25000;33871.48250178553;4.0;3;5;1;3
113626;40000;47133.04826817558;4.0;3;3;2;3
113636;26417;39074.652777777774;4.0;2;3;3;3
113743;25000;37164.3897996357;4.0;2;4;2;3
113747;25000;22178.389428119215;6.0;2;3;2;3
113763;22000;37164.3897996357;4.0;1;3;2;2
113764;39473;54727.02763118946;4.0;3;3;2;3
113804;25571;32877.551020408166;4.0;3;3;3;3
113845;50000;33474.51548229004;10.0;2;3;3;5
113855;28000;36098.298676748585;4.0;2;4;3;3
113878;26287;33991.466858962805;4.0;3;2;3;3
113884;45000;33991.466858962805;8.0;3;3;3;5
113903;45000;36098.298676748585;8.0;3;4;2;5
113917;45000;41059.24008599838;6.0;2;3;3;4
113923;33901;42376.784274193546;4.0;2;3;3;3
113935;100000;41827.75390625;10.0;2;1;2;4
113944;70000;41372.83950617284;10.0;3;2;3;5
113954;21468;29911.70798898072;4.0;3;5;1;3
113956;45000;41827.75390625;6.0;3;3;3;4
113958;50000;39542.35664683452;8.0;2;3;3;4
113961;50000;41059.24008599838;8.0;2;4;1;4
113992;50000;41059.24008599838;8.0;3;5;3;5
113994;35000;29911.70798898072;8.0;2;2;2;4
114031;25000;48207.2275862069;2.0;2;3;3;2
114039;100000;60228.93074081988;10.0;3;4;1;5
114040;35000;35155.188590729966;6.0;2;3;3;4
114057;45000;39554.328922495275;6.0;3;4;3;4
114075;40000;44085.9375;6.0;3;3;3;4
114132;30824;44056.558313004316;4.0;3;2;2;3
114134;25000;35036.60373333333;4.0;3;4;3;4
114145;12859;19439.779774927363;4.0;1;1;1;1
114165;26017;35036.60373333333;4.0;2;1;1;2
114215;100000;65768.46855782582;10.0;3;1;1;4
114237;30000;36295.12269471117;4.0;2;2;3;3
114299;36160;49194.26041103299;4.0;2;4;2;3
114311;25000;19339.907955292576;8.0;1;1;1;3
114346;120000;40728.37829599147;10.0;3;5;2;5
114378;32382;41379.173553719;4.0;3;3;3;3
114393;12902;19339.907955292576;4.0;2;2;3;3
114402;32870;41392.3182441701;4.0;3;3;3;3
114436;24685;30466.68289911533;4.0;3;3;3;3
114452;60000;57762.747138397506;6.0;2;4;1;3
114465;24685;30466.68289911533;4.0;3;5;3;4
114479;35000;30466.68289911533;6.0;2;3;2;3
114540;60000;62792.96875;6.0;3;3;1;3
114549;55000;40459.64457138995;8.0;2;4;3;5
114558;17751;26746.807939342303;4.0;2;3;3;3
114606;25000;74194.51530612246;2.0;3;2;2;2
114608;100000;74194.51530612246;8.0;3;5;3;5
114613;48000;62009.154993018325;4.0;2;4;3;3
114620;55672;80588.7831946096;4.0;3;3;3;3
114639;100000;55152.78690888119;10.0;2;3;1;4
114642;135000;62440.38729346231;10.0;3;2;3;5
114654;27000;57294.47244094488;2.0;2;2;1;1
114661;50000;57294.47244094488;6.0;3;4;3;4
114694;60000;57294.47244094488;6.0;3;2;3;4
114696;47747;57294.47244094488;4.0;2;3;1;2
114710;75000;70918.73163457743;6.0;2;3;1;3
114745;60000;54654.26880811495;6.0;2;2;3;3
114773;45000;52330.83681581464;6.0;3;1;2;3
114778;54000;111811.22113001521;2.0;2;3;3;2
114784;100000;76263.48544429203;8.0;3;3;2;4
114796;60000;81764.86338336988;4.0;3;3;3;3
114811;45000;44555.463359245354;6.0;3;2;3;4
114814;30000;33871.48250178553;6.0;2;2;2;3
114828;35000;41020.74551514558;6.0;3;2;3;4
114830;36974;44555.463359245354;4.0;3;5;3;4
114853;35000;33871.48250178553;6.0;3;3;1;3
114862;40735;58706.75800173011;4.0;3;3;2;3
114912;65000;40873.69759367631;10.0;3;4;2;5
114944;39600;52219.023188046376;4.0;3;4;3;4
114947;25000;42074.721697122455;4.0;3;3;3;3
114981;14912;22830.788897005114;4.0;1;1;1;1
114986;55000;47133.04826817558;8.0;3;2;2;4
115002;12191;18673.268484144304;4.0;1;1;1;1
115008;35000;46683.403688280785;4.0;2;2;3;3
115011;14861;22178.389428119215;4.0;3;5;1;3
115014;60000;46683.403688280785;8.0;3;3;3;5
115047;100000;58343.21189413265;10.0;3;5;3;5
115059;40000;42344.79338842975;6.0;3;1;3;3
115069;50000;37164.3897996357;8.0;2;3;2;4
115091;49244;66128.15591836734;4.0;3;2;1;2
115097;25000;39588.62296219216;4.0;2;4;3;3
115128;23863;33474.51548229004;4.0;3;5;2;4
115152;30000;17158.952477284125;10.0;3;1;3;5
115153;40000;46848.0749219563;6.0;3;3;3;4
115213;40000;41059.24008599838;6.0;3;3;3;4
115296;40000;39353.56404958678;6.0;3;2;3;4
115348;19000;20608.375401662048;6.0;1;1;1;2
115353;90000;38985.65938961906;10.0;3;3;3;5
115362;25000;29623.01496598639;4.0;2;3;1;2
115403;25000;35280.355435370475;4.0;1;2;1;2
115405;40000;42689.332762789956;6.0;3;4;3;4
